preco;tamanho (m²);qtd_quartos;qtd_banheiros;qtd_vagas_garagem;bairro;endereco;bairro_tratada;bairro_mais_barato;bairro_norm;endereco_norm;latitude;longitude;CEP_opencage;dist_praca_da_liberdade_km;dist_lagoa_da_pampulha_km;dist_parque_americo_renne_km;dist_parque_das_mangabeiras_km;dist_circuito_da_liberdade_km;dist_mercado_central_km;dist_igreja_sao_jose_km
870000.0;105.0;3;3.0;2;Buritis;Rua Eli Seabra Filho;Buritis;0;buritis;rua eli seabra filho;-19.9756214;-43.9751097;30575-740;6.079749583863822;12.98807328159147;7.482468139195428;8.538799125534782;6.079749583863822;7.608725223634733;7.482468139195428
1900000.0;165.0;3;2.0;2;Carmo;Rua Germano Torres;Carmo;0;carmo;rua germano torres;-19.9409915;-43.9304855;30110-035;0.4860171987945718;10.244263470190806;2.254605771553698;3.319242969908889;0.4860171987945718;2.408346430808686;2.254605771553698
902000.0;153.0;3;3.0;2;Castelo;Rua Castelo de Edimburgo;Castelo;0;castelo;rua castelo de edimburgo;-19.8782244;-44.0004445;31330-220;9.617093297034662;3.507935755039906;8.464549690618702;13.02814739647819;9.617093297034662;8.379265760090416;8.464549690618702
675000.0;100.0;3;3.0;1;Santo Antônio;Rua Benjamim Flores;Santo Antônio;0;santo antonio;rua benjamim flores;-19.9484475;-43.9443745;30350-213;1.677145266326401;10.463137063414532;3.2729064258754432;4.711119424915903;1.677145266326401;3.4182836855686825;3.2729064258754432
820000.0;130.0;3;2.0;3;Fernão Dias;Rua Professor Nardelli Bemfica;Fernão Dias;0;fernao dias;rua professor nardelli bemfica;-19.92083;-43.93778;30160-033;1.904096584871651;7.913507285875293;0.4690646883943537;4.94709879734505;1.904096584871651;0.49504877157750926;0.4690646883943537
741050.0;59.0;2;2.0;2;Buritis;Rua Tereza Mota Valadares;Buritis;0;buritis;rua tereza mota valadares;-19.9740666;-43.9720029;30575-180;5.727094848387273;12.818195545528578;7.1545006579799795;8.173021732986616;5.727094848387273;7.282779201580764;7.1545006579799795
855000.0;110.0;3;3.0;2;Sagrada Família;Rua Geraldo Faria de Souza;Sagrada Família;0;sagrada familia;rua geraldo faria de souza;-19.8997003;-43.9252531;31035-480;4.2685240441521195;6.891781724420488;2.4831205419972284;5.884631371254964;4.2685240441521195;2.337923621608327;2.4831205419972284
620900.0;83.0;3;1.0;2;Paquetá;Rua Frei Martinho Burnier;Paquetá;0;paqueta;rua frei martinho burnier;-19.8678664;-43.9950118;31340-000;10.05881394635463;2.4045901483476477;8.723490512308047;13.295731787766993;10.05881394635463;8.62016725404975;8.723490512308047
479000.0;120.0;3;2.0;4;Renascença;Rua Caconde;Renascença;0;renascenca;rua caconde;-19.8903056;-43.9407999;31130-550;5.283256329071828;4.993647141862262;3.4659638702189812;7.618485105469617;5.283256329071828;3.3151967325775358;3.4659638702189812
1298000.0;179.0;4;2.0;3;Itapoã;Rua Gumercindo Couto e Silva;Itapoã;0;itapoa;rua gumercindo couto e silva;-19.8424758;-43.9567692;31720-440;10.802739192542184;2.545428185645156;9.012327621214709;13.027865539188925;10.802739192542184;8.863321582239516;9.012327621214709
630000.0;86.0;3;2.0;2;Castelo;Rua Desembargador José Satyro;Castelo;0;castelo;rua desembargador jose satyro;-19.8886426;-43.9960496;30840-470;8.510036272906502;4.0526426655499055;7.472923667991621;11.999762764185045;8.510036272906502;7.400373055994228;7.472923667991621
1250000.0;103.0;3;2.0;2;Buritis;Rua Pedro Natalício de Morais;Buritis;0;buritis;rua pedro natalicio de morais;-19.9785325;-43.9726742;30575-815;6.133557125611293;13.311357587598934;7.604989322910428;8.431352819150655;6.133557125611293;7.7357034264442195;7.604989322910428
399000.0;100.0;2;1.0;2;Letícia;Rua José Galding;Letícia;0;leticia;rua jose galding;-19.8054111;-43.9791428;31570-000;15.390640271800367;5.875960605237103;13.646432924897129;17.75052904314784;15.390640271800367;13.5014760013228;13.646432924897129
1032100.0;94.0;3;3.0;2;Buritis;Rua Maria Heilbuth Surette;Buritis;0;buritis;rua maria heilbuth surette;-19.9736697;-43.9734272;30575-740;5.803111250192074;12.772205913588794;7.204237073381628;8.296040482446239;5.803111250192074;7.330717313484038;7.204237073381628
870000.0;160.0;4;3.0;1;Luxemburgo;Rua Guaicuí;Luxemburgo;0;luxemburgo;rua guaicui;-19.9473302;-43.9544083;30380-350;2.4631572518250837;10.075774564325405;3.675496675926932;5.75857522801436;2.4631572518250837;3.8004886564039135;3.675496675926932
1099100.0;96.0;3;3.0;2;Buritis;Rua Maria Heilbuth Surette;Buritis;0;buritis;rua maria heilbuth surette;-19.9736697;-43.9734272;30575-740;5.803111250192074;12.772205913588794;7.204237073381628;8.296040482446239;5.803111250192074;7.330717313484038;7.204237073381628
1350000.0;147.0;3;4.0;3;São José;Rua Artur Itabirano;São José;0;sao jose;rua artur itabirano;-19.8613342;-43.9680834;31275-050;9.18483864509959;0.7419805250887802;7.523565974622507;11.893240511108662;9.18483864509959;7.388345052272755;7.523565974622507
595000.0;73.0;1;1.0;1;Barro Preto;Rua dos Guajajaras;Barro Preto;0;barro preto;rua dos guajajaras;-19.9227122;-43.9506308;30140-062;2.4437827086054735;7.552569677234111;1.8268184570411743;5.994625915078671;2.4437827086054735;1.8511972619624235;1.8268184570411743
2406000.0;154.0;4;4.0;2;Cruzeiro;Rua Alfenas;Cruzeiro;0;cruzeiro;rua alfenas;-19.9452679;-43.9234932;30310-150;1.3392015579718124;11.004800380032695;2.8967287970618147;2.5286039081431717;1.3392015579718124;3.0421497298392963;2.8967287970618147
663220.0;65.0;2;2.0;1;Palmares;Rua Joaquim Ribeiro Costa;Palmares;0;palmares;rua joaquim ribeiro costa;-19.8751849;-43.9303563;31160-540;6.905358711672632;4.977234851063973;5.0591285600397695;8.575265833072566;6.905358711672632;4.904441071932342;5.0591285600397695
551000.0;100.0;3;2.0;1;Cidade Nova;Rua Professor Pimenta da Veiga;Cidade Nova;0;cidade nova;rua professor pimenta da veiga;-19.8896866;-43.9233697;31170-190;5.394250665529146;6.374591922050964;3.597877980348832;6.81279939444945;5.394250665529146;3.449799008668869;3.597877980348832
2100000.0;160.0;4;2.0;3;Lourdes;Rua Antônio Aleixo;Lourdes;0;lourdes;rua antonio aleixo;-19.9328458;-43.9464671;30160-041;1.4716063835315496;8.755486769141415;1.9179696488245594;5.167105210993035;1.4716063835315496;2.028790726910058;1.9179696488245594
575000.0;140.0;3;2.0;1;Santa Amélia;Rua Heitor Sócrates Cardoso;Santa Amélia;0;santa amelia;rua heitor socrates cardoso;-19.8357683;-43.9758996;31560-140;12.113377984369436;2.499254099256539;10.416944589542036;14.6809134407438;12.113377984369436;10.277116014640791;10.416944589542036
700000.0;90.0;3;2.0;1;Aeroporto;Rua Noraldino Lima;Outros;0;aeroporto;rua noraldino lima;-19.8564641;-43.957466;31270-380;9.320998229623012;1.7852904143086958;7.5584147223657165;11.71322311422867;9.320998229623012;7.41256068714487;7.5584147223657165
929000.0;140.0;4;3.0;2;Itapoã;Rua Desembargador Lincoln Prates;Itapoã;0;itapoa;rua desembargador lincoln prates;-19.8334652;-43.9578483;31720-300;11.80037918678481;3.250298310770046;10.004181933490019;13.969790551893595;11.80037918678481;9.854485733041805;10.004181933490019
605000.0;83.0;3;2.0;2;Padre Eustáquio;Rua Dona Noemi;Padre Eustáquio;0;padre eustaquio;rua dona noemi;-19.92083;-43.93778;30160-033;1.904096584871651;7.913507285875293;0.4690646883943537;4.94709879734505;1.904096584871651;0.49504877157750926;0.4690646883943537
550000.0;117.0;2;3.0;2;Palmares;Rua Conceição Vidigal Paulucci;Palmares;0;palmares;rua conceicao vidigal paulucci;-19.8724932;-43.9388864;31155-290;7.220188754279804;4.037790188151347;5.379607865360568;9.21646780196633;7.220188754279804;5.225569752260485;5.379607865360568
695000.0;75.0;3;2.0;2;Castelo;Rua Elson Nunes de Souza;Castelo;0;castelo;rua elson nunes de souza;-19.8893581;-43.9943443;30840-460;8.32199696843199;4.022970655312768;7.278195668693768;11.806641684704628;8.32199696843199;7.2053866704389025;7.278195668693768
690000.0;197.0;3;2.0;0;Ouro Preto;Avenida Fleming;Ouro Preto;0;ouro preto;avenida fleming;-19.8645045;-43.9831388;31310-020;9.619508880412813;1.1443426185218282;8.128768363367493;12.652368848140403;9.619508880412813;8.01057941306763;8.128768363367493
749900.0;90.0;3;2.0;2;Ouro Preto;Rua Flor-de-esparódia;Ouro Preto;0;ouro preto;rua flor-de-esparodia;-19.8701068;-43.9903028;31340-000;9.554452179391092;2.1172150680110495;8.192893737428172;12.76194719727177;9.554452179391092;8.087541571619264;8.192893737428172
1263233.0;107.0;3;3.0;2;Buritis;Rua Professora Bartira Mourão;Buritis;0;buritis;rua professora bartira mourao;-19.9691788;-43.9679532;30492-020;5.045490556747488;12.293185386177216;6.468631070689146;7.587809413193562;5.045490556747488;6.597532003608948;6.468631070689146
520000.0;95.0;3;2.0;2;Nova Granada;Rua Maracaju;Nova Granada;0;nova granada;rua maracaju;-19.9453476;-43.9663446;30460-670;3.5667190481453455;9.673282088918109;4.399185348095523;7.010044557935364;3.5667190481453455;4.496587592063186;4.399185348095523
550000.0;85.0;3;2.0;1;Ouro Preto;Rua Professor Domício Murta;Ouro Preto;0;ouro preto;rua professor domicio murta;-19.8740079;-43.9894684;31340-000;9.16481979384909;2.3482941012143423;7.837510622677419;12.411822973750402;9.16481979384909;7.735971080613265;7.837510622677419
670000.0;97.0;2;2.0;2;Serra;Rua Chefe Pereira;Serra;0;serra;rua chefe pereira;-19.9358373;-43.9213682;30240-130;1.2626155741576446;10.223339127117555;2.081259596321436;2.605518942863022;1.2626155741576446;2.2071871431495267;2.081259596321436
785000.0;58.0;2;2.0;2;Buritis;Rua Tereza Mota Valadares;Buritis;0;buritis;rua tereza mota valadares;-19.9740666;-43.9720029;30575-180;5.727094848387273;12.818195545528578;7.1545006579799795;8.173021732986616;5.727094848387273;7.282779201580764;7.1545006579799795
1100000.0;130.0;4;3.0;2;Buritis;Rua Professora Bartira Mourão;Buritis;0;buritis;rua professora bartira mourao;-19.9691788;-43.9679532;30492-020;5.045490556747488;12.293185386177216;6.468631070689146;7.587809413193562;5.045490556747488;6.597532003608948;6.468631070689146
649000.0;65.0;3;2.0;2;Itapoã;Rua Carmo do Paranaiba;Itapoã;0;itapoa;rua carmo do paranaiba;-19.8336721;-43.9631169;31710-100;11.910629390242242;2.9715206789801223;10.138186112306268;14.199948105130929;11.910629390242242;9.990854707769598;10.138186112306268
1789000.0;311.0;3;5.0;4;Dona Clara;Rua Raymundo Vaz de Melo;Dona Clara;0;dona clara;rua raymundo vaz de melo;-19.92083;-43.93778;30160-033;1.904096584871651;7.913507285875293;0.4690646883943537;4.94709879734505;1.904096584871651;0.49504877157750926;0.4690646883943537
1252000.0;96.0;3;3.0;3;Buritis;Rua Tereza Mota Valadares;Buritis;0;buritis;rua tereza mota valadares;-19.9740666;-43.9720029;30575-180;5.727094848387273;12.818195545528578;7.1545006579799795;8.173021732986616;5.727094848387273;7.282779201580764;7.1545006579799795
615000.0;135.0;3;1.0;1;Floresta;Avenida do Contorno;Floresta;0;floresta;avenida do contorno;-19.9180205;-43.9262001;31010-070;2.2809625184408637;8.317810211533386;0.8045278580210073;4.253634622361365;2.2809625184408637;0.7588891273947008;0.8045278580210073
1450000.0;130.0;2;3.0;2;Sion;Rua da Groenlândia;Sion;0;sion;rua da groenlandia;-19.92083;-43.93778;30160-033;1.904096584871651;7.913507285875293;0.4690646883943537;4.94709879734505;1.904096584871651;0.49504877157750926;0.4690646883943537
1097000.0;180.0;3;3.0;3;Planalto;Rua Professor Noé Azevedo;Planalto;0;planalto;rua professor noe azevedo;-19.831353;-43.9559655;31720-300;11.988107393380373;3.553537008589759;10.182571218275232;14.096383803220368;11.988107393380373;10.03192415916143;10.182571218275232
870000.0;150.0;4;2.0;2;São Bento;Avenida Professor Cândido Holanda;São Bento;0;sao bento;avenida professor candido holanda;-19.953905;-43.9525876;30350-342;2.715674167098281;10.827403620007761;4.1842766572111065;5.621414486902854;2.715674167098281;4.320672951391433;4.1842766572111065
575000.0;70.0;2;1.0;1;Manacás;Avenida Maurette José dos Santos;Manacás;0;manacas;avenida maurette jose dos santos;-19.8972488;-43.9936976;30840-492;7.735947043754131;4.761880761883987;6.840404532578491;11.29975988283989;7.735947043754131;6.782872326851373;6.840404532578491
1590000.0;253.0;4;3.0;4;União;Rua José Gaspar de Araújo;União;0;uniao;rua jose gaspar de araujo;-19.8836916;-43.9270818;31170-230;5.992237234327665;5.697416227126009;4.159294560331602;7.573887421258176;5.992237234327665;4.006294717263372;4.159294560331602
795000.0;95.0;3;2.0;2;Palmares;Rua Nestor Soares de Melo;Palmares;0;palmares;rua nestor soares de melo;-19.8738814;-43.929676;31160-540;7.052992548752996;4.99167708576184;5.207874789985017;8.682778116366748;7.052992548752996;5.053314934843936;5.207874789985017
418000.0;80.0;3;1.0;1;Colégio Batista;Rua Guanhães;Colégio Batista;0;colegio batista;rua guanhaes;-19.9070824;-43.9378181;31110-150;3.4003927962335916;6.621213414356468;1.5905598575482736;5.967243231027534;3.4003927962335916;1.4433256900697777;1.5905598575482736
630000.0;83.0;3;2.0;2;União;Rua Leôncio Chagas;União;0;uniao;rua leoncio chagas;-19.8841945;-43.9210383;31170-590;6.039136487965649;6.280971489944134;4.250878826932927;7.302062838642164;6.039136487965649;4.103401570041545;4.250878826932927
1115000.0;88.0;1;2.0;2;Lourdes;Rua São Paulo;Lourdes;0;lourdes;rua sao paulo;-19.9249431;-43.9416249;30170-121;1.6407200804252515;8.136861200935257;0.9849116833025717;5.044713207918854;1.6407200804252515;1.0659488068123546;0.9849116833025717
580000.0;89.0;3;1.0;3;Tirol;Rua Aristides Ferreira de Castro;Outros;0;tirol;rua aristides ferreira de castro;-19.9881453;-44.0446218;30662-460;12.930925506617044;16.14538661999959;13.83370704278138;15.871140539915457;12.930925506617044;13.91788792211718;13.83370704278138
730000.0;98.0;3;2.0;2;Santo Antônio;Rua Mar de Espanha;Santo Antônio;0;santo antonio;rua mar de espanha;-19.946549;-43.9435472;30330-240;1.4677429756974498;10.28974752174555;3.045692689613068;4.621591458927851;1.4677429756974498;3.191213350057744;3.045692689613068
1200000.0;123.0;4;3.0;4;Liberdade;Rua Judith Binatti;Liberdade;0;liberdade;rua judith binatti;-19.8619829;-43.9546774;31270-250;8.65447870430113;2.105578820381083;6.88530656865301;11.03961630897978;8.65447870430113;6.738933989739859;6.88530656865301
799000.0;73.0;3;2.0;2;Serra;Rua Capivari;Serra;0;serra;rua capivari;-19.9410422;-43.9165422;30220-330;1.7976180112858875;10.982135834354867;2.845967685640128;1.9080907219684964;1.7976180112858875;2.969542642716995;2.845967685640128
498000.0;90.0;3;3.0;1;Coração de Jesus;Rua Iraí;Coração de Jesus;0;coracao de jesus;rua irai;-19.9470309;-43.950314;30380-728;2.0701719784936214;10.141397299111526;3.4066190226776354;5.329803546518693;2.0701719784936214;3.5396618367131265;3.4066190226776354
710000.0;75.0;3;2.0;2;Ouro Preto;Rua Professor Domício Murta;Ouro Preto;0;ouro preto;rua professor domicio murta;-19.8740079;-43.9894684;31340-000;9.16481979384909;2.3482941012143423;7.837510622677419;12.411822973750402;9.16481979384909;7.735971080613265;7.837510622677419
890000.0;126.0;3;3.0;2;Buritis;Rua Vitório Magnavacca;Buritis;0;buritis;rua vitorio magnavacca;-19.9680402;-43.9655163;30455-900;4.775279323226181;12.1841491041824;6.222801473811365;7.305721480656618;4.775279323226181;6.353614107587999;6.222801473811365
950000.0;180.0;3;3.0;2;Planalto;Rua Hélio Salomão;Planalto;0;planalto;rua helio salomao;-19.8314137;-43.9576566;31720-300;12.017858463738698;3.4546834160265725;10.218801154459594;14.165646841622031;12.017858463738698;10.06879999289936;10.218801154459594
841000.0;98.0;3;3.0;2;Liberdade;Rua Boaventura;Liberdade;0;liberdade;rua boaventura;-19.8636038;-43.9547231;31270-250;8.482535297691623;2.142937281075895;6.7174639876145195;10.889754887754343;8.482535297691623;6.571584861102563;6.7174639876145195
475000.0;65.0;2;1.0;2;Santa Mônica;Rua Tapirapes;Santa Mônica;0;santa monica;rua tapirapes;-19.8297456;-43.9750005;31565-180;12.702963865935965;3.161664908753526;10.985390122969216;15.194782398221626;12.702963865935965;10.843362174028968;10.985390122969216
1100000.0;90.0;4;4.0;2;Prado;Rua Aristóteles Caldeira;Prado;0;prado;rua aristoteles caldeira;-19.9295965;-43.966672;30411-290;3.601636769892175;7.9341125581758805;3.6270968938563155;7.298425376266251;3.601636769892175;3.6717581956535166;3.6270968938563155
1030000.0;111.0;3;3.0;3;Buritis;Rua Marco Aurélio de Miranda;Buritis;0;buritis;rua marco aurelio de miranda;-19.9754308;-43.9666948;30575-210;5.463671173941147;12.991832928580694;6.985479965424436;7.719641853432683;5.463671173941147;7.120091215585613;6.985479965424436
620659.0;60.0;2;2.0;2;Bandeirantes;Rua Lodi;Bandeirantes;0;bandeirantes;rua lodi;-19.8658021;-43.9879378;31340-150;9.78423419886479;1.643238921017804;8.354931260034496;12.905285449197333;9.78423419886479;8.24269121782636;8.354931260034496
450000.0;72.0;2;1.0;0;Miramar;Rua Águia;Outros;0;miramar;rua aguia;-19.9927383;-44.0096497;30660-560;10.062749870849181;15.333517107709838;11.282465733449202;12.605972756125194;10.062749870849181;11.392416831148731;11.282465733449202
790000.0;118.0;3;3.0;2;Buritis;Rua Marco Aurélio de Miranda;Buritis;0;buritis;rua marco aurelio de miranda;-19.9754308;-43.9666948;30575-210;5.463671173941147;12.991832928580694;6.985479965424436;7.719641853432683;5.463671173941147;7.120091215585613;6.985479965424436
1300000.0;282.0;4;3.0;3;Dona Clara;Rua Ministro Ivan Lins;Dona Clara;0;dona clara;rua ministro ivan lins;-19.8598374;-43.9395905;31260-140;8.622681414305724;3.649913855901284;6.7808110847424885;10.516814688607514;8.622681414305724;6.626576942259493;6.7808110847424885
395000.0;55.0;2;2.0;1;Bandeirantes;Avenida Professor Clóvis Salgado;Bandeirantes;0;bandeirantes;avenida professor clovis salgado;-19.8658196;-44.0071434;31365-300;11.079541418635682;3.529059667532097;9.840725493018493;14.416737823209543;11.079541418635682;9.745655383781212;9.840725493018493
525900.0;144.0;3;2.0;2;Santa Branca;Rua Hélcio Paiva;Santa Branca;0;santa branca;rua helcio paiva;-19.82955;-43.9675895;31565-180;12.478226472539326;3.2616666158161824;10.720957519644704;14.824219532782474;12.478226472539326;10.575058915095633;10.720957519644704
1505124.0;75.0;2;3.0;2;Boa Viagem;Rua Alagoas;Boa Viagem;0;boa viagem;rua alagoas;-19.9303518;-43.9348005;30140-080;0.8067717916841394;8.989855710787134;1.0690223134862074;4.134053909235214;0.8067717916841394;1.2225365747896069;1.0690223134862074
950000.0;270.0;3;3.0;2;Maria Virgínia;Rua do Contorno;Outros;0;maria virginia;rua do contorno;-19.92083;-43.93778;30160-033;1.904096584871651;7.913507285875293;0.4690646883943537;4.94709879734505;1.904096584871651;0.49504877157750926;0.4690646883943537
1500000.0;121.0;4;3.0;2;Santo Antônio;Rua Paulo Afonso;Santo Antônio;0;santo antonio;rua paulo afonso;-19.9374625;-43.9456292;30380-002;1.2907301431199767;9.266923853271889;2.2513717186941906;4.9510038174882505;1.2907301431199767;2.380016247225761;2.2513717186941906
700000.0;83.0;3;3.0;2;Sagrada Família;Rua Célia de Sousa;Sagrada Família;0;sagrada familia;rua celia de sousa;-19.9049374;-43.9286577;31140-020;3.637407315082184;7.042943912769608;1.822070970123414;5.564415207530551;3.637407315082184;1.6732143880506918;1.822070970123414
975000.0;160.0;3;3.0;3;Itapoã;Rua General Ephigênio Ruas Santos;Itapoã;0;itapoa;rua general ephigenio ruas santos;-19.8407391;-43.9562104;31720-440;10.977106254829845;2.722021650605592;9.181984480113758;13.172243168114761;10.977106254829845;9.032478239523929;9.181984480113758
670000.0;146.0;3;2.0;1;Santo Antônio;Rua Cristina;Santo Antônio;0;santo antonio;rua cristina;-19.9459082;-43.9404465;30330-012;1.1942060252619309;10.329626204783523;2.8784968955577317;4.2982510914293615;1.1942060252619309;3.0284235155547576;2.8784968955577317
1290000.0;145.0;4;3.0;2;Santa Rosa;Rua Desembargador Viotti de Magalhães;Santa Rosa;0;santa rosa;rua desembargador viotti de magalhaes;-19.8632071;-43.9452469;31260-000;8.319048500786744;3.10140597344641;6.497287382905202;10.43490796157079;8.319048500786744;6.3452742636655035;6.497287382905202
680000.0;100.0;3;3.0;2;Padre Eustáquio;Rua Bela Vista;Padre Eustáquio;0;padre eustaquio;rua bela vista;-19.9191681;-43.9825678;30720-410;5.54292987033779;6.792345200590241;5.1614943807821145;9.232326297189452;5.54292987033779;5.158418427434888;5.1614943807821145
475000.0;53.0;2;2.0;1;Santa Amélia;Rua das Castanheiras;Santa Amélia;0;santa amelia;rua das castanheiras;-19.8405825;-43.9759114;31560-140;11.619999274630432;1.9677488565827113;9.938498165938595;14.237904937297275;11.619999274630432;9.800271465057426;9.938498165938595
1300000.0;280.0;4;2.0;1;Centro;Rua Rio de Janeiro;Centro;0;centro;rua rio de janeiro;-19.925814;-43.9404836;30180-100;1.496400081440023;8.274961044539824;0.9347526865434201;4.893624966000255;1.496400081440023;1.0343313425587248;0.9347526865434201
350000.0;88.0;3;2.0;0;Sagrada Família;Rua Caldeira Brant;Sagrada Família;0;sagrada familia;rua caldeira brant;-19.9081667;-43.9263496;31030-010;3.3278303017547564;7.4696714389941885;1.5765552021732068;5.13292604311599;3.3278303017547564;1.4408485926422148;1.5765552021732068
1400000.0;200.0;4;3.0;4;Grajaú;Rua Verdum;Grajaú;0;grajau;rua verdum;-19.9414124;-43.9644422;30460-620;3.2888286518144065;9.259691398736674;3.979550388755366;6.835920877092313;3.2888286518144065;4.070410610079745;3.979550388755366
790000.0;180.0;2;3.0;2;Santa Amélia;Rua Coronel Emílio Martins;Santa Amélia;0;santa amelia;rua coronel emilio martins;-19.8436385;-43.9757826;31560-000;11.303046193434113;1.629511868793684;9.631151996893799;13.951763897434226;11.303046193434113;9.493973207802659;9.631151996893799
890000.0;171.0;3;3.0;2;Esplanada;Rua Boninas;Esplanada;0;esplanada;rua boninas;-19.9062641;-43.9044236;30285-010;4.593218057785325;9.049689203832589;3.4250325726758657;4.529172628350426;4.593218057785325;3.355019431460877;3.4250325726758657
1480000.0;95.0;3;2.0;3;Anchieta;Rua Vitório Marcola;Anchieta;0;anchieta;rua vitorio marcola;-19.9458758;-43.926907;30310-520;1.1435292500415155;10.895994341655566;2.8555212455510444;2.8817320855175725;1.1435292500415155;3.0064087237538204;2.8555212455510444
1350000.0;128.0;4;2.0;5;Buritis;Rua Engenheiro Alberto Pontes;Buritis;0;buritis;rua engenheiro alberto pontes;-19.9688623;-43.9668794;30492-020;4.940611503045624;12.264905520306428;6.377007025409645;7.470131662953229;4.940611503045624;6.506888004543162;6.377007025409645
598000.0;70.0;2;2.0;2;Buritis;Rua José Hemetério Andrade;Buritis;0;buritis;rua jose hemeterio andrade;-19.9767283;-43.9638434;30575-210;5.3926744056263285;13.156908081123644;6.968289393369133;7.5103161968046015;5.3926744056263285;7.106358528196091;6.968289393369133
600000.0;85.0;3;2.0;2;Buritis;Avenida Professor Mário Werneck;Buritis;0;buritis;avenida professor mario werneck;-19.9758796;-43.9692291;30575-180;5.674187040011832;13.027699086581725;7.164184161340991;7.982263038325067;5.674187040011832;7.2965554013851515;7.164184161340991
650000.0;59.0;2;2.0;2;Serra;Rua Senador Pompéo;Serra;0;serra;rua senador pompeo;-19.9362523;-43.9198553;30240-130;1.4142698122215769;10.348526483408834;2.2152915833286713;2.4443641112809185;1.4142698122215769;2.3370482819050333;2.2152915833286713
1650000.0;83.0;1;2.0;2;Savassi;Rua Tomé de Souza;Savassi;0;savassi;rua tome de souza;-19.9383589;-43.9293989;30110-017;0.4193210950340474;10.037621693652634;1.9862734945726714;3.2796872447581156;0.4193210950340474;2.138184181917519;1.9862734945726714
595000.0;89.0;3;2.0;2;Buritis;Rua Ernani Agricola;Buritis;0;buritis;rua ernani agricola;-19.92083;-43.93778;30160-033;1.904096584871651;7.913507285875293;0.4690646883943537;4.94709879734505;1.904096584871651;0.49504877157750926;0.4690646883943537
610000.0;57.0;2;2.0;2;Padre Eustáquio;Rua Francisco Bicalho;Padre Eustáquio;0;padre eustaquio;rua francisco bicalho;-19.9174447;-43.9776856;30720-060;5.150083599957046;6.556523593209273;4.66201214168432;8.820714679014865;5.150083599957046;4.652250178542978;4.66201214168432
1129000.0;64.0;2;2.0;2;Santo Antônio;Rua Carlos Gomes;Santo Antônio;0;santo antonio;rua carlos gomes;-19.9431332;-43.945956;30350-180;1.4643386411242891;9.852285450827898;2.8050223528615925;4.891446184983836;1.4643386411242891;2.9425400980771514;2.8050223528615925
715000.0;95.0;3;2.0;2;Sagrada Família;Rua São Joaquim;Sagrada Família;0;sagrada familia;rua sao joaquim;-19.8976363;-43.9208536;31035-460;4.601429335891597;7.100004455363279;2.876456434025615;5.898099159181285;4.601429335891597;2.7391941073968766;2.876456434025615
920000.0;95.0;3;3.0;2;Buritis;Rua Vitório Magnavacca;Buritis;0;buritis;rua vitorio magnavacca;-19.9680402;-43.9655163;30455-900;4.775279323226181;12.1841491041824;6.222801473811365;7.305721480656618;4.775279323226181;6.353614107587999;6.222801473811365
1998000.0;106.0;3;3.0;2;Savassi;Rua Antônio de Albuquerque;Savassi;0;savassi;rua antonio de albuquerque;-19.9372065;-43.9394673;30112-011;0.6464619470209846;9.470172470048661;1.9276111593095007;4.329553703458512;0.6464619470209846;2.0742931194273155;1.9276111593095007
1480000.0;85.0;3;2.0;2;Santo Agostinho;Rua Alvarenga Peixoto;Santo Agostinho;0;santo agostinho;rua alvarenga peixoto;-19.9288279;-43.9523286;30170-041;2.211386195737716;8.142558771655468;2.1814675344421834;5.8911113300570195;2.211386195737716;2.249073187711775;2.1814675344421834
700000.0;117.0;3;2.0;2;Sagrada Família;Rua Santa Clara;Sagrada Família;0;sagrada familia;rua santa clara;-19.9069971;-43.9162771;31035-060;3.8182557428414494;8.130932447893418;2.347696990349297;4.757669483764816;3.8182557428414494;2.2499085541541435;2.347696990349297
1240000.0;131.0;3;3.0;2;Castelo;Rua José Mendes de Carvalho;Castelo;0;castelo;rua jose mendes de carvalho;-19.8881713;-44.0007683;31330-130;8.928846413149817;4.308295176784388;7.934479328490954;12.446422250555777;8.928846413149817;7.865162572106029;7.934479328490954
820000.0;70.0;2;1.0;2;Buritis;Rua Clementino Viana Dotti;Buritis;0;buritis;rua clementino viana dotti;-19.9731587;-43.9694911;30575-180;5.471273492704573;12.72561375479456;6.924612120207061;7.891586842533786;5.471273492704573;7.054861703933838;6.924612120207061
650000.0;95.0;3;3.0;1;Nova Granada;Rua Peperi;Nova Granada;0;nova granada;rua peperi;-19.9437032;-43.967447;30460-670;3.6400851773916103;9.482387169490947;4.382756770053979;7.13216225780089;3.6400851773916103;4.474215595413642;4.382756770053979
780000.0;115.0;3;2.0;1;Paquetá;Rua Gustavo Ladeira;Paquetá;0;paqueta;rua gustavo ladeira;-19.8798567;-43.9917617;31330-572;8.84262703264042;3.0002034060908254;7.617023919144886;12.190420412241822;8.84262703264042;7.525852303538385;7.617023919144886
655000.0;70.0;3;1.0;2;Sagrada Família;Rua Elói Mendes;Sagrada Família;0;sagrada familia;rua eloi mendes;-19.9094317;-43.9228415;31015-015;3.2945424661756504;7.822649403307831;1.668216798083342;4.819531495000179;3.2945424661756504;1.5546316186874407;1.668216798083342
1300000.0;120.0;4;3.0;2;Castelo;Rua Elson Nunes de Souza;Castelo;0;castelo;rua elson nunes de souza;-19.8893581;-43.9943443;30840-460;8.32199696843199;4.022970655312768;7.278195668693768;11.806641684704628;8.32199696843199;7.2053866704389025;7.278195668693768
